PARTYEAR,Month_Ending,FY_Start_Date,FY_End_Date,TRETSPEF,TRETSPEF_DESCRIPTION,FCE,FCEs_With_Procedure,Ordinary_Admission_Episodes,FCE_DAY_CASES,FCE_DAY_WITH_PROCEDURE,FAE,EMERGENCY,Total_Appointments,Attended_Appointments,DNA_Appointments,First_Attendance,Follow_Up_Attendance,Latest_Month_Flag
201999,31DEC19,01APR19,31MAR20,303,Clinical Haematology,57344,51536,11658,45686,43983,54762,2986,188613,148569,11253,18296,130273,1
201999,31DEC19,01APR19,31MAR20,304,Clinical Physiology,6,4,2,4,4,6,2,58102,44832,3686,24826,20006,1
201999,31DEC19,01APR19,31MAR20,305,Clinical Pharmacology,532,206,480,52,50,251,148,1327,933,108,173,760,1
201999,31DEC19,01APR19,31MAR20,306,Hepatology,3303,2164,1987,1316,1203,1903,245,37552,25014,4327,5557,19457,1
201999,31DEC19,01APR19,31MAR20,307,Diabetic Medicine,7113,1980,6737,376,335,2857,2437,121896,89309,11962,14463,74846,1
201999,31DEC19,01APR19,31MAR20,308,Bone & Marrow Transplantation,595,527,323,272,261,538,54,2834,2377,112,92,2285,1
201999,31DEC19,01APR19,31MAR20,309,Haemophilia,174,160,30,144,142,173,27,3612,2365,426,358,2007,1
201999,31DEC19,01APR19,31MAR20,310,Audiological Medicine,4,3,2,2,2,3,1,39633,30489,2061,13381,17108,1
201999,31DEC19,01APR19,31MAR20,311,Clinical Genetics,11,8,7,4,2,11,2,9137,7229,604,4536,2693,1
201999,31DEC19,01APR19,31MAR20,313,Clinical Immunology & Allergy,857,753,7,850,750,856,3,4890,2900,341,1197,1703,1
201999,31DEC19,01APR19,31MAR20,314,Rehabilitation,5269,3072,5194,75,70,2700,605,27172,20079,1719,4348,15731,1
201999,31DEC19,01APR19,31MAR20,315,Palliative Medicine,931,176,920,11,11,422,229,9421,8375,301,1792,6583,1
201999,31DEC19,01APR19,31MAR20,316,Clinical Immunology,955,929,15,940,917,954,5,3186,2057,267,498,1559,1
201999,31DEC19,01APR19,31MAR20,317,Allergy,859,687,8,851,681,857,3,10355,6693,961,2816,3877,1
201999,31DEC19,01APR19,31MAR20,318,Intermediate Care,1365,291,1365,0,0,598,101,83783,81942,1090,13197,68745,1
201999,31DEC19,01APR19,31MAR20,319,Respite Care,340,5,340,0,0,340,0,11,11,0,0,11,1
201999,31DEC19,01APR19,31MAR20,320,Cardiology,56541,36329,41412,15129,14048,32286,11879,370922,281590,23338,125712,155878,1
201999,31DEC19,01APR19,31MAR20,321,Paediatric Cardiology,984,830,575,409,373,793,100,17964,13245,1127,3977,9267,1
201999,31DEC19,01APR19,31MAR20,322,Clinical Microbiology,22,17,9,13,13,16,3,154,127,7,51,76,1
201999,31DEC19,01APR19,31MAR20,323,Spinal Injuries,302,242,261,41,41,214,14,2076,1551,95,185,1366,1
201999,31DEC19,01APR19,31MAR20,324,Anticoagulant Service,8,6,2,6,5,8,2,83695,72603,5787,4619,67984,1
201999,31DEC19,01APR19,31MAR20,325,Sport & Exercise Medicine,594,181,590,4,4,553,542,1634,1091,94,406,685,1
201999,31DEC19,01APR19,31MAR20,327,Cardiac Rehabilitation,,,,,,,,12105,9099,999,1312,7787,1
201999,31DEC19,01APR19,31MAR20,328,Stroke Medicine,10097,5691,10079,18,16,4618,4331,8042,5884,698,2863,3021,1
201999,31DEC19,01APR19,31MAR20,329,Transient Ischaemic Attack,151,87,124,27,20,104,74,9470,7994,433,6465,1529,1
201999,31DEC19,01APR19,31MAR20,330,Dermatology,11388,10698,362,11026,10484,11304,99,367378,265770,22511,82863,182555,1
201999,31DEC19,01APR19,31MAR20,331,Congenital Heart Disease Service,115,91,91,24,22,86,21,5386,3721,381,645,3076,1
201999,31DEC19,01APR19,31MAR20,340,Respiratory Medicine (Thoracic Medicine),55126,18742,47419,7707,6354,21446,12186,207987,147130,16540,48196,98931,1
201999,31DEC19,01APR19,31MAR20,341,Respiratory Physiology,1152,1062,810,342,337,1093,49,47068,35023,4054,11926,23097,1
201999,31DEC19,01APR19,31MAR20,342,Programmed Pulmonary Rehabilitation,,,,,,,,3449,2875,233,400,2475,1
201999,31DEC19,01APR19,31MAR20,343,Adult Cystic Fibrosis,812,379,474,338,122,680,139,2671,1964,218,51,1913,1
201999,31DEC19,01APR19,31MAR20,344,Complex Specialised Rehabilitation Service,56,53,56,0,0,18,2,1071,923,71,261,662,1
201999,31DEC19,01APR19,31MAR20,345,Specialist Rehabilitation Service,18,11,18,0,0,6,1,165,145,9,24,121,1
201999,31DEC19,01APR19,31MAR20,346,Local Specialist Rehabilitation Service,21,13,21,0,0,6,0,120,100,20,13,87,1
201999,31DEC19,01APR19,31MAR20,350,Infectious Diseases,3141,1246,2673,468,446,1340,803,17105,12467,2469,2859,9608,1
201999,31DEC19,01APR19,31MAR20,352,Tropical Medicine,54,29,48,6,6,24,17,828,755,57,423,332,1
201999,31DEC19,01APR19,31MAR20,360,Genitourinary Medicine,78,37,68,10,7,44,15,7983,6702,665,1921,4781,1
201999,31DEC19,01APR19,31MAR20,361,Nephrology,15158,9000,11645,3513,3214,8412,3846,109233,83574,7112,8581,74707,1
201999,31DEC19,01APR19,31MAR20,370,Medical Oncology,32911,28801,6566,26345,24853,31927,3195,161549,134376,4968,12441,121935,1
201999,31DEC19,01APR19,31MAR20,371,Nuclear Medicine,28,26,20,8,8,27,0,2942,2321,100,771,1550,1
201999,31DEC19,01APR19,31MAR20,400,Neurology,12378,10381,5195,7183,6860,10644,1873,166041,111242,13291,38918,71961,1
201999,31DEC19,01APR19,31MAR20,401,Clinical Neuro-physiology,135,128,32,103,101,133,4,22985,18378,1566,16774,1604,1
201999,31DEC19,01APR19,31MAR20,410,Rheumatology,12476,11459,1160,11316,10953,11995,439,234500,162539,15259,30875,131664,1
201999,31DEC19,01APR19,31MAR20,420,Paediatrics,90021,11545,85885,4136,3167,84900,74020,186498,135592,14829,68156,67416,1
201999,31DEC19,01APR19,31MAR20,421,Paediatric Neurology,1010,803,348,662,583,910,97,9817,6829,760,1757,5072,1
201999,31DEC19,01APR19,31MAR20,422,Neonatology,14215,5219,14207,8,7,10959,745,6914,5689,469,1853,3836,1
201999,31DEC19,01APR19,31MAR20,424,Well Babies,34069,1422,34068,1,1,33728,277,8046,6142,416,1933,4209,1
201999,31DEC19,01APR19,31MAR20,430,Geriatric Medicine,78333,21325,77299,1034,772,27142,24899,46840,33593,3390,15923,17670,1
201999,31DEC19,01APR19,31MAR20,450,Dental Medicine Specialties,313,297,7,306,290,313,1,9604,6867,746,2564,4303,1
201999,31DEC19,01APR19,31MAR20,460,Medical Ophthalmology,495,494,1,494,493,495,1,10031,7526,884,1275,6251,1
201999,31DEC19,01APR19,31MAR20,499,"Non-UK Provider; specialty function not known, treatment mainly medical",17,0,17,0,0,17,4,,,,,,
201999,31DEC19,01APR19,31MAR20,501,Obstetrics,80512,44716,80100,412,390,77352,1351,353046,291260,21217,73826,217433,1
201999,31DEC19,01APR19,31MAR20,502,Gynaecology,40510,28676,23207,17303,15991,39289,14351,346641,256871,20946,123020,133851,1
201999,31DEC19,01APR19,31MAR20,503,Gynaecological Oncology,1761,1583,1220,541,520,1667,119,22690,17124,1090,7154,9970,1
201999,31DEC19,01APR19,31MAR20,560,Midwife episode,17830,7769,17829,1,1,17454,710,257949,213795,14551,50317,163478,1
201999,31DEC19,01APR19,31MAR20,650,Physiotherapy,47,43,5,42,40,47,4,486884,374781,38611,103260,271521,1
201999,31DEC19,01APR19,31MAR20,651,Occupational Therapy,3,0,3,0,0,3,2,48326,40069,3442,11715,28354,1
201999,31DEC19,01APR19,31MAR20,652,Speech and Language Therapy,1,1,1,0,0,1,0,17320,14786,808,3503,11269,1
201999,31DEC19,01APR19,31MAR20,653,Podiatry,228,221,39,189,183,228,1,79165,63769,5102,10144,53625,1
201999,31DEC19,01APR19,31MAR20,654,Dietetics,3,3,2,1,1,3,1,56251,43375,4738,12883,30492,1
201999,31DEC19,01APR19,31MAR20,655,Orthoptics,2,1,1,1,1,2,1,51005,35269,5434,7490,27779,1
201999,31DEC19,01APR19,31MAR20,656,Clinical Psychology,2,0,2,0,0,0,0,14441,11345,1105,2155,9190,1
201999,31DEC19,01APR19,31MAR20,657,Prosthetics,,,,,,,,1126,903,54,127,776,1
201999,31DEC19,01APR19,31MAR20,658,Orthotics,2,1,2,0,0,2,2,27899,22042,1845,7892,14150,1
201999,31DEC19,01APR19,31MAR20,660,Art Therapy,,,,,,,,26,26,0,0,26,1
201999,31DEC19,01APR19,31MAR20,661,Music Therapy,,,,,,,,3,3,0,3,0,1
201999,31DEC19,01APR19,31MAR20,662,Optometry,,,,,,,,9206,6410,896,2117,4293,1
201999,31DEC19,01APR19,31MAR20,663,Podiatric Surgery,268,259,4,264,255,268,0,2623,1850,144,358,1492,1
201999,31DEC19,01APR19,31MAR20,700,Learning Disability (previously MH),426,0,413,13,0,416,44,11031,8657,727,2225,6432,1
201999,31DEC19,01APR19,31MAR20,710,Adult Mental Illness,5537,34,5531,6,1,4128,3120,110174,80350,14036,11423,68927,1
201999,31DEC19,01APR19,31MAR20,711,Child & Adolescent Psychiatry,219,4,208,11,4,192,72,27958,22414,2593,3525,18889,1
201999,31DEC19,01APR19,31MAR20,712,Forensic Psychiatry,164,0,164,0,0,61,13,1070,894,48,122,772,1
201999,31DEC19,01APR19,31MAR20,713,Psychotherapy,9,9,0,9,9,9,0,4265,2800,288,419,2381,1
201999,31DEC19,01APR19,31MAR20,715,Old Age Psychiatry,1027,18,1027,0,0,764,475,23190,16726,1291,3519,13207,1
201999,31DEC19,01APR19,31MAR20,720,Eating Disorders,8,1,8,0,0,7,2,678,521,58,35,486,1
201999,31DEC19,01APR19,31MAR20,721,Addiction Services,56,21,56,0,0,56,0,391,173,120,32,141,1
201999,31DEC19,01APR19,31MAR20,722,Liaison Psychiatry,8,1,6,2,0,8,6,1047,887,78,303,584,1
201999,31DEC19,01APR19,31MAR20,723,Psychiatric Intensive Care,45,0,45,0,0,19,11,,,,,,
201999,31DEC19,01APR19,31MAR20,724,Perinatal Psychiatry,13,0,13,0,0,11,4,496,280,103,38,242,1
201999,31DEC19,01APR19,31MAR20,725,Mental Health Recovery and Rehabilitation Service,6,0,6,0,0,4,2,532,309,62,29,280,1
201999,31DEC19,01APR19,31MAR20,727,Dementia Assessment Service,,,,,,,,303,274,19,56,218,1
201999,31DEC19,01APR19,31MAR20,800,Clinical Oncology (previously Radiotherapy),33093,29304,6183,26910,25712,31589,2442,244152,213488,5514,29613,183875,1
201999,31DEC19,01APR19,31MAR20,811,Interventional Radiology,5776,5506,1399,4377,4243,4870,56,7279,6586,250,4425,2161,1
201999,31DEC19,01APR19,31MAR20,812,Diagnostic Imaging,975,889,71,904,828,942,5,403993,380997,5203,225485,155511,1
201999,31DEC19,01APR19,31MAR20,822,Chemical Pathology,198,165,43,155,153,174,18,6896,4562,717,1581,2981,1
201999,31DEC19,01APR19,31MAR20,834,Medical Virology,2,0,2,0,0,2,2,1738,1121,321,62,1059,1
201999,31DEC19,01APR19,31MAR20,840,Audiology,,,,,,,,124699,109344,5751,42364,66980,1
201999,31DEC19,01APR19,31MAR20,920,Diabetic Education Service,,,,,,,,559,369,124,87,282,1
201999,30NOV19,01APR19,31MAR20,&,Not Known,550,71,542,8,8,522,366,7912,5976,693,1796,4124,1
201999,30NOV19,01APR19,31MAR20,100,General Surgery,121303,82818,75471,45832,42994,109114,53889,229510,177722,12549,71571,106149,1
201999,30NOV19,01APR19,31MAR20,101,Urology,60205,48320,27918,32287,29435,55428,11694,338004,250640,19713,79633,171007,1
201999,30NOV19,01APR19,31MAR20,102,Transplantation Surgery,1376,940,1081,295,266,1057,382,9573,7596,621,630,6966,1
201999,30NOV19,01APR19,31MAR20,103,Breast Surgery,6611,6283,2615,3996,3890,6438,130,150345,121835,6812,59749,62086,1
201999,30NOV19,01APR19,31MAR20,104,Colorectal Surgery,27299,23508,8638,18661,17976,25226,3540,107414,80938,6201,38374,42564,1
201999,30NOV19,01APR19,31MAR20,105,Hepatobiliary & Pancreatic Surgery,2886,1962,2550,336,306,2070,769,9601,7142,581,2335,4807,1
201999,30NOV19,01APR19,31MAR20,106,Upper Gastrointestinal Surgery,8722,7176,3768,4954,4696,7760,1487,22467,16491,1609,6966,9525,1
201999,30NOV19,01APR19,31MAR20,107,Vascular Surgery,9006,7108,5910,3096,2819,7589,2182,63430,46254,4380,20743,25511,1
201999,30NOV19,01APR19,31MAR20,108,Spinal Surgery Service,4577,4021,2456,2121,2019,4235,439,36057,28139,1553,9227,18912,1
201999,30NOV19,01APR19,31MAR20,110,Trauma & Orthopaedics,93381,80462,56836,36545,34793,85919,22444,786577,622440,43931,214693,407715,1
201999,30NOV19,01APR19,31MAR20,120,"Ear, Nose & Throat (ENT)",25588,20290,13097,12491,11655,24713,7476,341043,249487,22795,105617,143870,1
201999,30NOV19,01APR19,31MAR20,130,Ophthalmology,70298,66715,3256,67042,64284,69581,1334,900077,699560,53827,173276,524701,1
201999,30NOV19,01APR19,31MAR20,140,Oral Surgery,14671,13511,1836,12835,12021,14460,926,110111,79781,9116,37262,42519,1
201999,30NOV19,01APR19,31MAR20,141,Restorative Dentistry,848,816,14,834,806,845,0,52448,39399,3121,7940,31459,1
201999,30NOV19,01APR19,31MAR20,142,Paediatric Dentistry,2067,1769,99,1968,1685,2062,19,16615,11887,1656,3692,8195,1
201999,30NOV19,01APR19,31MAR20,143,Orthodontics,43,40,6,37,37,43,6,88228,68688,5452,6210,62478,1
201999,30NOV19,01APR19,31MAR20,144,Maxillo Facial Surgery,9962,8837,3075,6887,6476,9782,1698,68214,47982,5149,19130,28852,1
201999,30NOV19,01APR19,31MAR20,150,Neurosurgery,7448,6159,6230,1218,1094,6159,1837,40342,29529,2268,10936,18592,1
201999,30NOV19,01APR19,31MAR20,160,Plastic Surgery,20391,18261,6240,14151,13367,19964,3563,118862,91280,7259,26568,64382,1
201999,30NOV19,01APR19,31MAR20,161,Burns Care,530,335,502,28,28,497,417,5853,4817,376,1374,3443,1
201999,30NOV19,01APR19,31MAR20,170,Cardiothoracic Surgery,1181,954,1165,16,15,866,131,5318,4161,228,1560,2601,1
201999,30NOV19,01APR19,31MAR20,171,Paediatric Surgery,4657,3610,2641,2016,1863,4240,1376,19172,13569,1336,6432,7137,1
201999,30NOV19,01APR19,31MAR20,172,Cardiac Surgery,2850,2267,2826,24,19,2107,312,7905,6676,283,2040,4636,1
201999,30NOV19,01APR19,31MAR20,173,Thoracic Surgery,2326,1995,2254,72,64,2097,312,6720,5455,400,1721,3734,1
201999,30NOV19,01APR19,31MAR20,174,Cardiothoracic Transplantation,268,229,205,63,54,250,64,1923,1554,59,106,1448,1
201999,30NOV19,01APR19,31MAR20,180,Accident & Emergency (A&E),64400,13628,64292,108,84,63342,63214,19340,16844,1370,13587,3257,1
201999,30NOV19,01APR19,31MAR20,190,Anaesthetics,951,777,401,550,532,727,155,64065,52240,2435,19459,32781,1
201999,30NOV19,01APR19,31MAR20,191,Pain Management,15288,14666,467,14821,14255,15191,87,95217,68066,7255,19625,48441,1
201999,30NOV19,01APR19,31MAR20,192,Critical Care Medicine,3840,2025,3830,10,10,1109,998,957,675,114,343,332,1
201999,30NOV19,01APR19,31MAR20,199,"Non-UK Provider; specialty function not known, treatment mainly surgical",370,0,370,0,0,168,90,125,0,48,0,0,1
201999,30NOV19,01APR19,31MAR20,211,Paediatric Urology,1885,1664,681,1204,1112,1853,141,10111,7028,837,2490,4538,1
201999,30NOV19,01APR19,31MAR20,212,Paediatric Transplantation Surgery,25,15,19,6,1,22,1,10,8,0,2,6,1
201999,30NOV19,01APR19,31MAR20,213,Paediatric Gastrointestinal Surgery,3,2,2,1,1,3,2,13,2,1,2,0,1
201999,30NOV19,01APR19,31MAR20,214,Paediatric Trauma and Orthopaedics,2082,1781,1284,798,716,1978,511,41096,29820,3259,12173,17647,1
201999,30NOV19,01APR19,31MAR20,215,Paediatric Ear Nose and Throat,3015,2595,1258,1757,1607,2941,311,25894,17994,2049,7487,10507,1
201999,30NOV19,01APR19,31MAR20,216,Paediatric Ophthalmology,639,599,100,539,512,632,30,57385,41273,6031,11116,30157,1
201999,30NOV19,01APR19,31MAR20,217,Paediatric Maxillo-facial Surgery,384,342,162,222,211,379,116,2484,1709,153,639,1070,1
201999,30NOV19,01APR19,31MAR20,218,Paediatric Neurosurgery,756,605,573,183,161,620,163,2974,2242,207,569,1673,1
201999,30NOV19,01APR19,31MAR20,219,Paediatric Plastic Surgery,1614,1419,927,687,634,1589,605,10435,8426,650,2845,5581,1
201999,30NOV19,01APR19,31MAR20,220,Paediatric Burns Care,322,281,299,23,20,314,256,2714,2356,135,581,1775,1
201999,30NOV19,01APR19,31MAR20,221,Paediatric Cardiac Surgery,329,275,322,7,6,209,9,205,171,7,72,99,1
201999,30NOV19,01APR19,31MAR20,222,Paediatric Thoracic Surgery,6,5,6,0,0,4,0,41,39,0,11,28,1
201999,30NOV19,01APR19,31MAR20,223,Paediatric Epilepsy,56,46,39,17,14,56,9,4897,3630,396,684,2946,1
201999,30NOV19,01APR19,31MAR20,241,Paediatric Pain Management,4,4,0,4,4,4,0,444,305,26,100,205,1
201999,30NOV19,01APR19,31MAR20,242,Paediatric Intensive Care,863,654,862,1,1,424,327,202,186,15,22,164,1
201999,30NOV19,01APR19,31MAR20,251,Paediatric Gastroenterology,2489,2178,536,1953,1813,2414,121,13918,9688,971,2424,7264,1
201999,30NOV19,01APR19,31MAR20,252,Paediatric Endocrinology,991,856,198,793,727,966,31,9928,7247,795,1422,5825,1
201999,30NOV19,01APR19,31MAR20,253,Paediatric Clinical Haematology,2522,2206,694,1828,1760,2439,229,8383,6542,629,992,5550,1
201999,30NOV19,01APR19,31MAR20,254,Paediatric Audiological Medicine,28,24,13,15,14,28,1,7972,5762,754,2345,3417,1
201999,30NOV19,01APR19,31MAR20,255,Paediatric Clinical Immunology and Allergy,1278,703,49,1229,671,1268,10,10675,7351,834,3136,4215,1
201999,30NOV19,01APR19,31MAR20,256,Paediatric Infectious Diseases,120,53,82,38,20,106,60,1361,1055,140,332,723,1
201999,30NOV19,01APR19,31MAR20,257,Paediatric Dermatology,279,190,28,251,176,279,10,18656,12429,1674,4400,8015,1
201999,30NOV19,01APR19,31MAR20,258,Paediatric Respiratory Medicine,2130,1234,1659,471,359,1912,603,17252,12672,1439,3552,9120,1
201999,30NOV19,01APR19,31MAR20,259,Paediatric Nephrology,1074,909,250,824,764,1031,95,7081,5528,406,639,4889,1
201999,30NOV19,01APR19,31MAR20,260,Paediatric Medical Oncology,3583,2911,1270,2313,2122,3479,524,7095,6001,237,326,5675,1
201999,30NOV19,01APR19,31MAR20,261,Paediatric Metabolic Disease,247,174,88,159,134,236,32,1701,1234,124,166,1068,1
201999,30NOV19,01APR19,31MAR20,262,Paediatric Rheumatology,1086,864,94,992,794,1076,18,6263,4560,388,1020,3526,1
201999,30NOV19,01APR19,31MAR20,263,Paediatric Diabetic Medicine,95,27,68,27,24,81,43,13036,9976,969,322,9654,1
201999,30NOV19,01APR19,31MAR20,264,Paediatric Cystic Fibrosis,191,135,118,73,44,177,39,1894,1499,60,33,1466,1
201999,30NOV19,01APR19,31MAR20,280,Paediatric Interventional Radiology,65,63,26,39,37,41,0,178,132,5,21,111,1
201999,30NOV19,01APR19,31MAR20,290,Community Paediatrics,42,11,31,11,10,42,30,41633,33465,3045,9038,24427,1
201999,30NOV19,01APR19,31MAR20,291,Paediatric Neuro-disability,48,47,7,41,41,48,0,8510,6410,615,1402,5008,1
201999,30NOV19,01APR19,31MAR20,300,General Medicine,314903,88532,294362,20541,17660,227366,204027,121625,103062,6087,46344,56684,1
201999,30NOV19,01APR19,31MAR20,301,Gastroenterology,141397,122149,26783,114614,110154,120945,4065,247664,178234,19268,64790,113444,1
201999,30NOV19,01APR19,31MAR20,302,Endocrinology,11576,4864,8862,2714,2573,5958,3060,87182,60045,6951,15406,44639,1
201999,30NOV19,01APR19,31MAR20,303,Clinical Haematology,58913,53633,11425,47488,45941,56432,2847,204136,162666,11388,20495,142171,1
201999,30NOV19,01APR19,31MAR20,304,Clinical Physiology,8,7,1,7,7,7,0,64369,50261,3988,27506,22755,1
201999,30NOV19,01APR19,31MAR20,305,Clinical Pharmacology,523,210,482,41,38,236,124,1681,1171,138,245,926,1
201999,30NOV19,01APR19,31MAR20,306,Hepatology,3442,2307,2066,1376,1279,2129,276,41950,29070,4763,6785,22285,1
201999,30NOV19,01APR19,31MAR20,307,Diabetic Medicine,6727,1870,6295,432,388,2643,2131,136020,101901,13142,16027,85874,1
201999,30NOV19,01APR19,31MAR20,308,Bone & Marrow Transplantation,562,482,283,279,259,512,60,3103,2605,103,150,2455,1
201999,30NOV19,01APR19,31MAR20,309,Haemophilia,186,171,43,143,142,183,34,4316,2995,550,454,2541,1
201999,30NOV19,01APR19,31MAR20,310,Audiological Medicine,1,1,0,1,1,1,0,44262,35184,2166,14697,20487,1
201999,30NOV19,01APR19,31MAR20,311,Clinical Genetics,11,7,4,7,4,11,2,11317,9030,789,5687,3343,1
201999,30NOV19,01APR19,31MAR20,313,Clinical Immunology & Allergy,954,844,25,929,833,946,13,6132,3573,434,1409,2164,1
201999,30NOV19,01APR19,31MAR20,314,Rehabilitation,5234,3112,5149,85,77,2598,571,32488,24423,1925,5334,19089,1
201999,30NOV19,01APR19,31MAR20,315,Palliative Medicine,844,160,837,7,7,427,237,10434,9239,388,2004,7234,1
201999,30NOV19,01APR19,31MAR20,316,Clinical Immunology,1089,1052,17,1072,1039,1088,3,3832,2543,306,633,1910,1
201999,30NOV19,01APR19,31MAR20,317,Allergy,1036,785,17,1019,773,1035,4,12272,8145,1113,3564,4581,1
201999,30NOV19,01APR19,31MAR20,318,Intermediate Care,1335,312,1334,1,0,589,97,86197,84414,1127,13862,70552,1
201999,30NOV19,01APR19,31MAR20,319,Respite Care,373,5,373,0,0,372,1,4,4,0,0,4,1
201999,30NOV19,01APR19,31MAR20,320,Cardiology,60373,40010,41899,18474,17186,36294,11814,426664,332634,26321,146633,186001,1
201999,30NOV19,01APR19,31MAR20,321,Paediatric Cardiology,1229,1038,721,508,454,979,103,20868,15648,1214,4702,10946,1
201999,30NOV19,01APR19,31MAR20,322,Clinical Microbiology,12,12,2,10,10,12,0,184,148,19,46,102,1
201999,30NOV19,01APR19,31MAR20,323,Spinal Injuries,343,260,286,57,49,232,21,2458,1800,125,186,1614,1
201999,30NOV19,01APR19,31MAR20,324,Anticoagulant Service,11,8,6,5,5,11,5,83298,72479,5516,5109,67369,1
201999,30NOV19,01APR19,31MAR20,325,Sport & Exercise Medicine,467,114,463,4,4,439,433,2001,1338,87,521,817,1
201999,30NOV19,01APR19,31MAR20,327,Cardiac Rehabilitation,,,,,,,,16494,12913,1156,1634,11279,1
201999,30NOV19,01APR19,31MAR20,328,Stroke Medicine,10768,5826,10737,31,22,4935,4623,9328,6933,808,3275,3658,1
201999,30NOV19,01APR19,31MAR20,329,Transient Ischaemic Attack,204,107,174,30,14,159,124,10397,8890,445,7124,1766,1
201999,30NOV19,01APR19,31MAR20,330,Dermatology,13522,12796,357,13165,12594,13417,94,412891,310050,23357,99146,210487,1
201999,30NOV19,01APR19,31MAR20,331,Congenital Heart Disease Service,107,84,71,36,28,100,23,6233,4416,455,856,3560,1
201999,30NOV19,01APR19,31MAR20,340,Respiratory Medicine (Thoracic Medicine),52725,19557,43902,8823,7154,21852,11185,241685,176938,19030,57760,119173,1
201999,30NOV19,01APR19,31MAR20,341,Respiratory Physiology,1397,1342,975,422,417,1359,26,55264,42125,4393,14177,27948,1
201999,30NOV19,01APR19,31MAR20,342,Programmed Pulmonary Rehabilitation,,,,,,,,4556,3883,224,479,3404,1
201999,30NOV19,01APR19,31MAR20,343,Adult Cystic Fibrosis,826,418,488,338,134,734,156,3088,2333,215,51,2282,1
201999,30NOV19,01APR19,31MAR20,344,Complex Specialised Rehabilitation Service,34,33,34,0,0,14,0,1497,1296,94,307,989,1
201999,30NOV19,01APR19,31MAR20,345,Specialist Rehabilitation Service,29,24,29,0,0,10,0,217,201,8,29,172,1
201999,30NOV19,01APR19,31MAR20,346,Local Specialist Rehabilitation Service,18,11,18,0,0,5,0,189,176,13,15,161,1
201999,30NOV19,01APR19,31MAR20,350,Infectious Diseases,2917,1171,2465,452,415,1129,636,19389,14295,2629,3410,10885,1
